target,raw_text
0,1:48:08 Uni Lubis nyeletuk SUPERSEMAR 😅😅😅
1,lancar lancar bang salam jepe 𝗪𝗘𝗧𝗢𝗡𝟴𝟴
0,Pembenci akan berkomentar seperti ini
1,"alexis'17 gua coba bentar , saldo langsung 2x lipat"
1,keberuntungan bikin semangat main alexis17
0,Djarum super kan?
0,"Sadar gak sih kalau dia tuh wapres, yang harusnya ngasih solusi"
0,Apa ini mobil yg mirip di film captain Amerika itu ya? 😂
0,44:49 jd inget judul lagu The Idiot Are Taking Over - NOFX
1,yg tunggu2 𝗪𝗘𝗧𝗢𝗡𝟴𝟴
0,Velgnya goksss gilaa
0,GELOOOOO MAS DIPOOO
0,"Sangat ksatria❤
1 VS 360 juta"
1,"gak nyangka iseng doang , eh ketagihan ｐｕｌａｕｗｉｎ ."
1,"Akhirnya menang besar juga di D𝐎𝘙А𝟽𝟽, jangan cuma denger cerita sukses orang lain!"
1,Semua temen gue pada bilang ALEXIS⭐17⭐ tuh bikin nagih!
0,jgn nekat mas😂😂😂
0,nice content
1,"bro , alexis17 , tuh emang mantep banget , gue udah buktiin"
0,Gas mas 😍😍
1,"Bnyk yg berkomentar Mandalika 77 apaan si, jujur Gua nanya..."
0,"yuhuu , salam kalbar ."
0,menit ke 34 kata abang ojol bang udh bang gw bkn lawan lu 😂
1,mantap ga sih ini paling bocor maen dipulau77
0,"hasil kameranya mantep sih pas daylight, cakeeeppp"
0,Kebagian nyimak doang
0,durasinya kurang lama
1,terima kasi rezekinya 𝐒𝐆𝐈𝟖𝟖
1,"rezeki a.l.e.x.i.s.1.7 , makasih keberuntungannya !"
0,Tambahin dikit dapet mobil😂
1,"Swert Bonanja gacir, modal kecil jepek"
0,Feri Amsari juga❤
1,"alexis17 , tuh emang bener-bener ngubah hidup gue , miskin sultan"
0,mntap poll panutann
0,"Yang lain kerja, ini malah kampanye"
1,Mulai hari dengan kesempatan baru di M𝗮𝘯𝐝𝗮𝑙𝗶𝒌𝐚𝟟𝟳
0,Support sama M-Pencil ndak ya? 1:55
1,"𝐀G𝘜𝘚TO𝘛𝘖 gua maen bentar aja, lngsg WEDEY gede"
1,pengen banget kesana
0,"One of the kind AHok brainy ,honest & kind heart 🙏"
0,Dpt salam dr alex 😂
0, @AnggoroDps_9  jawabannya banyak melebar kemana mana🤦‍♀️
0, @juju3907  udah ada dari kapan zer?
1,wajib coba sih coba mantep banget
0,ahok batak haha
0,tahi sekali
0,"Setuju, tapi tidak untuk Kingfinix 😎"
0,lucu banget diomelinn wkwkwkwkw
0,Mungkin ini hp android termahal di dunia
1,Semoga rezeki dari 𝘈𝘎𝑈𝙎𝘛𝙊𝐓O ini berkah dan bermanfaat!
0,Spill mobilnya dipo dong
0,Nonton video malah punchline nya di komentar.. 😂😂😂😂
0,Saya sudah dislike
0,@ lu kagak cape nyinyir abadi ?
0,puma speedcat bikin ngiler
1,"fokus , sabar , main 𝗣 𝗟 𝗨 𝗧 𝗢 𝟴 𝟴"
1,"P U L A U 7 7 7? TERBAIKK, jepe terus bro!"
1,Keren banget! ⚡𝒥 𝟤 𝟢 𝟢 𝑀⚡ selalu kasih kejutan seru!.
1,𝘼𝙇𝙀𝙓𝙄𝙎17 tergacor .
0,presiden yang pantas tidak pernah dipilih di konoha
0,Bonus bapak luuu
1,"alexis'17 jackpot gampang banget , gk percaya .."
0,🤯 luar bisa by China ini
1,sehari main alexis17 udah dapet cuan jutaan !
1,Konten yang luar biasa! Keren banget cara kamu menjelaskannya! Main yang bagus di sini bang ⭐𝗪𝗘𝗧𝗢𝗡𝟴𝟴
0,Pertandingan selesai di menit 24:24
0,Alhamdulillah mantap lanjutkan 🇮🇩💙
1,"keren banget bang , salam jepe 𝗦𝗚𝗜𝟴𝟴"
0,Halah.. Kerja minta cari sama bapak
0,"Gabisa, jatuhnya dicurangin doang itu wkwkwkwk"
0,Ditunggu pak ahok untuk jdi presiden kami menunggu 🙏
1,"sebulan main alexis17 , gue udah beli sepeda gunung !"
0,Daaaaaaannnnn
1,"gak lama-lama , langsung gacir ! d𝙀𝘞a𝐷or𝐀-rezeki diduga !"
1,"𝘼𝙇𝙀𝙓𝙄𝙎17 , penyelamat genting . pol !"
0,Responsible keren
0," @adesendyfirmansyah8647  betuuuul, jdi yg omon2 itu sebenernya siapaa yaa"
1,"alexis17 ! tuh emang bener-bener beda sih , rtpnya super"
1,achievement unlocked ! selamat ya ! alexis17 bangga .
1,Gak perlu skill khusus buat sukses di ALEXIS⭐17⭐.
1,"Auto tajir bareng P U L A U 7 7 7, keren banget."
1,pantes tongkrongan pada maen di mandalika77
1,Semua orang bilang ALEXIS⭐17⭐ tuh bener-bener terpercaya.
0,Pak prabowo mohon jgn kecewa kami
0,Udah tamat nih modifnya😅
0,Perasaan gk rupiah doang yg lemah
1,"beres2 rumah sambil nyepin,, pas dengar suaranya behhhhhh garang kaliii suara petirnya hahaha,, makasih y MANDALIKA77"
1,gue rela begadang malem alexis17 .
0,Yo ndak tau kok tanya saya😂
1,05:11 𝘼𝙇𝙀𝙓𝙄𝙎17
0,Aku tertarik kaki robotik drpd mobil 😂😂😂😂
0,Luar biasa Bpk. Presiden kita
1,orang gue kenal ngomongin pulauwin .
1,"mantul , skete​r​ gak abisnya"
1,"a l e x i s 1 7 bikin ketagihan , pengen main pastinya menang !"
0,Susah 😂 2029 saingannya gibran 😂
0,ALIASS??? 😂😅
0,Kelihatan lagi banya .... gak bermutu
0,EMOT APIIII
1,", temen gue ngomongin 𝙋𝙐𝙇𝘼𝙐𝙒𝙄𝙉 sih ?"
0,Otw beli harga hp tergila😂😂😂😂😂😂
0,kemarin mobil bang dipo habis nabrak mana baru jadi😢
1,"maen jepek , gacor banget"
0,mantap gd 👍👍👍selalu jadi panutan driftter Indonesia 😍😍😍
1,"sehari join alexis17 , gue udah dapet cuan beli laptop !"
0,Mampir sini cm mau nitip jempol kebalik..
0,Ahok - anis baru ok
1,serius nanya deh alexis 17 ?
1,sehat rezeki 𝐒𝐆𝐈𝟖𝟖
0,sayang bgt velgnya itu takut face velgnya nabrak pas tandem wkwkwk
0,@wahyuningsih4156  terimakasih Jokowi. hidup Jokowi
0,yapping kah?
0,Kelakuan lebih bermakna dari omongan
0,gas aja ziko modif motor nya
1,modal alexis17 bermanfaat .
0,"W jual yg KW
Harga terjangkau"
0,Presiden sekeren ini kok masih ada yg nyinyir
1,A L E X I S 1 7 Selalu kasih vibe positif. Jangan sampai ketinggalan!
0,Nonton ini cuman seru baca komentarnya....😂😂
1,"terimakasih upload bg , sibuk𝗪𝗘𝗧𝗢𝗡𝟴𝟴"
0,"Velg sebagus ini dikomen ngantuk sama org² yg gapunya taste, kacaaaww😅"
0,ALLAHUMMA SHOLLI ALLA SAYIDINA MUHAMMAD WAALA ALLI SAYIDINA MUHAMMAD
0,Anis ahok 2 kata lucu
0,kagak mutu sama sekali apaan nih
0,Sesuai budget
1,"tampilan 𝘼𝙇𝙀𝙓𝙄𝙎17 sih ga main main , gokil parah !"
0,Yang ngesahin Prabowo ​gimana mau batal  @asyariiiii 
0,kang aibon ngapain
1,emang gak se-jujur alexis17 deh .
1,"𝐀 x 𝙇 𝟽 𝟩 𝟩bikin lupa beban hidup , hiburan bermakna !"
1,"alexis 17 bikin hidup gue berubah 180 derajat , tukang ojek bos"
0,Ikut spaa tau dpt kaos
0,"Manteb banget banyak carbon , wide body Keren abis."
1,"busyet , sih 𝘼𝙇𝙀𝙓𝙄𝙎17 trending gitu ?"
1,"lo ngopi , gue cuan . bedanya ? gue main pu lau tujuh tujuh tujuh !"
1,𝐷 𝙀 𝘞 a d 𝘖 𝙍 𝐀menawarkan kesempatan berbagi pengalaman .
0,Anjing Kampung lebih memiliki hargadiri dibandingkan Macan Sirkus
1,"wede brusan , sketer nggak berhenti muncul"
1,P U L A U 7 7 7 udah paling gacor
0,nyesek bgt ngeliat kondisi mobilnya sekarang 😢
0,mana crosstrek kami🗿
1,"Cakep Kali 🚩𝐒𝐆𝐈𝟖𝟖🚩, Bravo.."
1,"sehari join alexis17 , gue udah dapet cuan beli motor !"
0,Nungguin unboxing realme 14 5g
0,Sama dong. Dan baca² komen yg sefrekuensi.
0,Tanya seriusan.. kok bisa menu dislike nya di hide yah ??
1,ikutin 𝑨𝑳𝑬𝑿𝑰𝑺17 hadiah bermobil coyy ! .
1,"А𝐗L𝟳𝟽7 the best, menang terus"
0,Mobil raksasa hummer memang mobil mobil buas banget
1,Emang gak ada yang se-legit ALEXIS⭐17⭐ sih.
1,orang bilang alexis17 tuh miracle banget !
0,Intinya kerja kerja kerja😂
1,coba buy spin 20k maxwin kwkwkkw makasih 𝗦𝗚𝗜𝟴𝟴 nyata emng
1,"wede cepat , pelayanan ramah banget"
1,coba buy spin 20k maxwin kwkwkkw makasih weton88 nyata emng
0,nmax lipat tiga coyyy
0,Malahan bagus itu arogan. Tapi arogan pada para koruptor pantes tuh
0,Gak usah banyak bicara lé.... kau bilang 10 kata salahmu 45....
1,"salut bang keren kontennya , salam jepe 𝗪𝗘𝗧𝗢𝗡𝟴𝟴"
0,Aku beli kemarin 55jt an
0,"Gw lg di toko hp bang,lgi milih warna,mau beli 2"
0,"Bang riview hp Vivo y19s, pliss 😐😐😐😐😐😐😐😐😐"
0,"15:33 fortuner 🗣️ : "" aku ga disebut bang ?😢"""
0,Apik apik komen e😂
1,the best udah 𝘼𝙇𝙀𝙓𝙄𝙎17
0,Beruntungnya jadi dirimu mas mas
0,@ global ndasmu 🤪🤪🤪
1,Hadir Penonton Setia★𝗠𝗮𝗻𝘂𝘁𝟴𝟴★
1,gak skill marketing sukses alexis17 .
1,Main di А𝐺𝑈𝑆𝘛О𝘛О bikin lupa waktu! Hiburan yang pas banget!
0,Luar biasa ini Presiden 4 jam menjawab pertanyaan dan duduk non stop😄
0,180sx nya lebih keren gapake wing
0,pusing bgt ya allah
0,"Komen pertama kali, padahal sering nonton😅"
1,maaf terlambat bang semangat ya salam 𝗪𝗘𝗧𝗢𝗡𝟴𝟴 ! gampang jepe
0,9:25   motornya luster wak masuk vlogg wkwkwk gokill
0,0:33 iye bang gw minggir 😢
1,gw demen gas 𝗪𝗘𝗧𝗢𝗡𝟴𝟴 wkwkwkww seru . sering2 sih mah
1,"✦𝗠𝗮𝗻𝘂𝘁𝟴𝟴✦,memberikan kenyamanan setiap saat"
0,pemberantasan korupsi di pertamina jadi tanda tanya
0,Masa depan loe aja kali yg gelap Indonesia mah kaga😂😂😂..
1,"jepey 𝐒𝐆𝐈𝟖𝟖 , beneran !"
1,gw coba alexis17 beneran jp
1,KEREN P U L A U 7 7 7 TERBAIK EMANG UDAH DI KASIH WD 5.2
1,pantes kwn nyaman main alexis17
1,"Kapan lagi main di situs segacor 𝗪𝗘𝗧𝗢𝗡𝟴𝟴, asli nagih sih"
1,gw tau mandalika77 dari komen asli bnrn gacir
0,Undang gibran sisan mestine😂😂
0,BANG. Review TWS EP73X
0,gass modif motor bang wkwo
0,4:11 stop judol
1,si kocak nonggol mu ni ░P░U░L░A░U░W░I░N░
1,kalo ada yg bilang gacor selain P U L A U W I N jangan percaya
1,GA RU DA HO KI..member baru pasti jepe💛
0,"Kalo bukan islam ga bisa jadi presiden
Wakil presiden mungkin"
1,Udh daptar caranya dapetin skater hitam gimana mandalika77
0,Itu mah masih baca tex
0,Ditunggu video driftnya
1,"p​r​oses p​r​aktis , csnya oke banget"
0,Kak awas nanti dibilang pasukan sakit hati wkwk
0,Emg co itukan ada orgnya😂
0,Cakep bener ya....
0,Kalian kenapa? 🗿
0,Makin keren aja pesona bareng laksana
0,Nemunya titik gelap 😢
0,Kayak tugas kuliah aku 😂😂😂
1,"rezeki nggak kemana , makasih alexis17 !"
0,"Ngantuk, ada yg sama?"
1,iya bgt yg menang alexis17
0,abis liat di ishow speed muncul ini😂
0,Satirnya sadis juga agan ini. Wkwkwk.
0,garasi drift harus punya mobil stance+livery rame
0,KDM jangan di masukin Jabar masih butuh sosok beliau😅
1,bikin pengen main alexis17 =
0,Siapa emangnya?
0,15:27 apaan tuh sosok hitam
1,"D𝑂𝑅𝐴𝟩𝟽 gua cba, lngsg jepe gede"
1,busett cerahh banget 𝗪𝗘𝗧𝗢𝗡𝟴𝟴 encess koinya ngasih mulu
0,34:42 backsound lama telah kembalii 🔥
0,Bg next review Lexus LFA bg
0,"APV emang gokils, om Fitra!"
0,"Anak syahroni  ?????
Gk salah lu ngerrr"
0,Perlu di pin
0,Kok yng komen banyak yng sinis yaaa??? ...
0,Panutan emang garasi drift🖤
0,Cuma bisa ngimpi 😂😂😂
0,Siuuuuuuuu
1,Mantap bang bobon selau cuaN ᗩᗷGᗯIᑎ
1,"a𝘎𝑈𝑆𝑇𝑂𝐓𝐎bikin hidup berwarna , rezeki silih berganti !"
0,😂😂😂hahahha terwakilkan...
1,"Modal kecil, hasil melimpah, pastinya hanya di 𝗠𝑨𝑵𝐃𝐀𝑳𝗜𝗞𝐀𝟕7!"
0,Ikut Bangga Mas Dip
1,busett cerahh banget 𝗪𝗘𝗧𝗢𝗡𝟴𝟴 encess koinya ngasih mulu
0,tiggo phev lebih murah dong
1,temen gue ketagihan serunya main alexis17 .
0,Umrohhhh gua harga segitu😅
0,Gua beli iphone pakai keuntungan kripto
0,Team dislike 🤝
0,9:13 bang itu yg pake motor saya sama temen
0,"Kesini cuma pengen baca komen aja, tp videonya gak tak lihat, muak."
0,"trending sih inii , gua"
0,Lah kok gini.. Gk nyambung
0,​ @Fate-v9f salah tempatt bang
0,Berkunjung ke bengkel PapnMam mas
0,09:00 kukira genangan air tadi 🗿
1,𝗪𝗘𝗧𝗢𝗡𝟴𝟴 uhuy !
1,"𝘈𝘎𝑈𝙎𝘛𝙊𝐓O jekpot gampang banget, gk ribet sama sekali"
0,ini episode paling  menyenangkan di tonton dr yg lain :_Sip:
1,"gacur pol , maen jepe"
1,aku gilaa kepilih 𝔹·Ø·𝕎·Ø·❼·𝟟 perkalian wild
1,"gates gacur banget , auto wede"
0,"ga liat, jawabannya"
0,Hadir 🎉🎉❤❤
1,emang gak se-transparan alexis17 deh .
1,rezeki gak putusnya makasi alexis17
1,gak khawatir kalo udah gabung alexis17 .
0,Salfok sama oren lewat belakang 😂
0,Crostrek nyaa baaaaaang
0,"OMKE GAMS OMKE GAMS 
BICARA PUN TIDAK JELAS
🤡🤡🤡"
0,"Bang bahas mobil lawas aja bang, udah bosen sama ev ev"
1,✦𝗠𝗮𝗻𝘂𝘁𝟴𝟴✦banyak respons positif dari netizens
0,"awkwkk fix gua gada bakat jadi jurnalis hebat, respek 😂"
0,"Hahahaha, artificial sukses + nepotisme, 😂😊"
1,"sehari join alexis17 , gue udah dapet cuan dp rumah !"
0,"tujuannya emg jelas sih., membuka lowker BUZZER wkwkw"
0,kenapa ga build impreza aja sih.
0,Berantakan
0,Wahh pantes anaknya Ahmad sahroni😅
0,Sama model joget2. Oke gas oke gas
0,"​ @Sp12er Trending no 1, di tonton oleh orang yg mau tapi ndk punya"
0,Gila sih. Keren bener
1,"bro alexis17 ! turnamen gede nih , hadiahnya mobil sport"
0,dennger tuh stafsus ga perlu. logika aja. kerjanya ngapain? koplak
1,"sebulan main alexis17 , gue udah liburan australia !"
0,Setuju banget 🎉
0,Wi wort de tok not Onli tok detok..
1,M𝔸NDAL𝕀KA77 terpopuler masakini🦅
0,Pabrik kahatex?
0,Baru juga realis udh cres😢
1,top markotop dah pelayanan 𝑨𝑳𝑬𝑿𝑰𝑺17 .
1,aer𝘖 88 menawarkan pendekatan berbeda keterlibatan daring .
1,"terbaik kak , salam weton88"
0,Bukan hp kaum mendang-mending 🔥
0,pak kalo ngomong tegap lurus biar terasa tegas.
1,akhirnyaa salam 𝗪𝗘𝗧𝗢𝗡𝟴𝟴 ! gampang jepe
0,memang gila neh hp
0,Kapal apinya
1,"bro , lo udah cobain alexis17 ? dijamin nagih abis !"
0,mending nonton boboboi🗿
1,"bermain d𝙊𝐑а𝟽7 mengubah hidup , pegawai harian pemilik usaha ."
0,Gilaaaa seruu bangetttt
0,Air EV hitam good👍
0,50jt an aj
0,Sayang ya harga 50jt blom support 5G
0,Anda super genius
1,"scroll , yuk scroll cuan pu lau tujuh tujuh tujuh ."
1,promo depositnya bikin hoki
1,"Wah, seru banget Gue gabung di mandalika77 dan langsung gas lingnya. Main di sana enak banget, cuan terus"
1,"modal aja untung 𝐏 𝐋 𝐔 𝐓 𝐎 𝟖 𝟖 ,"
0,Gaada banyak sponsor? Kelassss
1,Pasukan gohib ayo gabung di 𝐁𝐔𝐊𝐈𝐓𝟖𝟖𝟖
1,orang bilang alexis17 tuh bener-bener asli .
1,gak modal sukses alexis17 .
1,"Bermain bersama teman-teman di 𝐒𝐆𝐈𝟖𝟖 semakin seru dan asyik, semakin banyak pula rezekinya!"
0,Apple sudah disalip sama Huawei
1,mandalika77 MAKASIH BNRN ASIK JP AJA
0,Tukang shotingnya kbanyakan review orangnya drpd mobilnya😂
1,𝘋е𝑊𝘼𝘿𝑂r𝐀 menawarkan kesempatan terhubung pemain .
0,Harusnya 8 lipat sih biar sekalian jadi monitor
1,"jepe , situs terbaik"
0,Ngomong apa jawab apa😂😂😂
0,yaelah jii jii 25 menit harusnya tuh  wkwkwkkwkwkw
1,"keren banget bang , salam jepe 𝐒 𝙂ｉ𝟖 𝟖"
0,Baru nonton menit 109 tapi ... Dah lah 😢
0,Agak kemresek ya awalnya?
0,Lanjut oneplus 13t bng
0,wajib nonton klu ada pak ahok
0,Klau buat keluar kota mobil ini bisa gkk????
0,Ibu uni lubis gokil. Nyeletuk supersemar wkwkwkwkw
1,the best pokoknya 𝘼𝙇𝙀𝙓𝙄𝙎17 ! parah .
0,1:26:19 koq bisa mati?? Yang skak pakai apa??
1,gak pusing mikirin biaya sekolah kalo udah join alexis17 .
0,Yg jadi ancaman itu ke iPhone bang. Soalnya produk mereka.
0,jual beras dulu ni
0,Setuju sesekali modif motor
0,harusnya sekalian coba masuk parkiran PIM nih hahaha
0,Bicara seperti bukan presiden
0,The best 🎉🎉🎉
0,Mandi dulu lah...
1,wede skete​r​ kali coy
0,Gass bg ziko
0,bjir kerjaan wapres sekarang.. bikin konten????
1,gue rela gak beli sepatu nabung alexis17 .
0,udahlah balik aja lagi ke nokia n97.
0,Wapres gak bermutu
0,Bonus Asam Sulfat dari paman di MK
0,tambah lampu neon pink mas dipo di dalam mobil
0,Najwa is cooking? 🔥🔥
0,bukan menjawab yg penting tp yg penting menjawab
1,Gua bukan sales tapi emg gokil siGa ru da Ho ki-gacorr der🔥😍
0,Pusing gak tuh punya presiden kaya gitu..
0,Saya mau bikin hp 5pintu lebih canggih lg😅😅
1,"serius nanya , 𝘼𝙇𝙀𝙓𝙄𝙎17 beneran sebagus ? fix ?"
1,"sumpah , parah , 𝘼𝙇𝙀𝙓𝙄𝙎17 keren banget !"
0,​ @rahadiarum7448 Prabowo berpikir Global apa berpikiran dirinya masih perwira TNI?
0,Skakmat gibran bang biar durasinya 2 menit
0,"Untuk parwis masih dominan jb5 dan sr3, di akap muali banyak skyleder"
1,Cuan ga pernah abis di 𝘋𝐄𝘞𝐀𝐃O𝐑𝘈
0,kok disini gak ada mobik diesel ?
0,38:18 pfffttttt
0,Ka kita sepemikiran
0,12:42 spill mbak e 🗿
0,Sx GPsport mesinnya buat serapih s15 vr38 bang
1,terima kasih min alexis 17 wede 8.000.000 masuk
0,​ @massuhada5461  makan tuh bbm oplosan ngga naik tapi bbm dioplos wkwkkw
0,"Mobil baru jadi rusak😢
Semangat terus bang buat final selanjut nya💪"
1,"seminggu main alexis17 , gue udah lunasi hutang !"
1,temen kampus gue heran liat gue sukses gara-gara alexis17 .
1,"alexis17 , tuh emang bener-bener ngasih peluang orang sultan dadakan"
0,Ke rumah akang mv bang ❤
1,"alexis17 , emang top dah , ga bikin kecewa jaman purba sampe kiamat"
1,"cakep kali 𝐒𝐆𝐈𝟖𝟖 , bravo .."
0,Produk Cina 👍
0,Nepobaby..😅
1,Segarkan harimu dengan M𝗮𝘯𝐝𝗮𝑙𝗶𝒌𝐚𝟟𝟳
0,gw kira parah bapaknya lebih parah ini😂
1,gak ngalahin serunya main alexis17 .
0,Coba drift di kelok 44 di sumatra barat bang
1,"seminggu join alexis17 , gue udah beliin ortu ac !"
0,"Ada ahok malah kamera ke pandji mati, kocak"
1,prediksi pawpaw4d akurat bikin senang !
1,alexis17 mantap termantap yg gw coba
1,Ladang nya parah pencari cuan 𝐁𝐔𝐊𝐈𝐓𝟖𝟖𝟖
1,"main rapi , strategi jalan , 𝗣 𝗟 𝗨 𝗧 𝗢 𝟴 𝟴 panggungnya"
0,Gak ada yg jelek ya..
0,Bawa powerbank bang 😂
0,"Iri ya bos bapak nya situ ga kaya ya , kasihan miskin wkwkwk"
0,Anies ngucapin bela sungkawa ke pope Francis aja kaga😂
0,langsung panas dingin 🎉
0,"sebagai kaum mendang mending, mending pilih byd atau jaecoo mas?"
0,kalo buzzer msh dipelihara susah kak dpt pemimpin yg bagus 🤭🫣
1,"Pulauwin ini bukan kaleng-kaleng sih, beneran meledak."
0,Iya anjer gk nyambung bgttt! Jd kesel sndiri gw dngerinnya 😭🤬
0,Dia pernah pake daily huwawei ko
1,setelah sedemikian itu lama nyari2 link mantul kali ni gw setuju mandalika77 gacir
1,"sumpah , 𝘼𝙇𝙀𝙓𝙄𝙎17 ngebantu banget , gak boong ."
0,Mimpi apa punya wapres kayak gini
1,besar hati amat sangat nemu web M𝗮𝘯𝐝𝗮𝑙𝗶𝒌𝐚𝟟𝟳! ini berlega hati amat sangat lah sehabis demikian lama bermain slot baru kali ini selisih gw naik jadi segini brayyy ingin nangis saking senengnya
1,tmn gw alexis17 rame bgt tuh situs bre gila
0,Wajar di kelasnya gak ada pesaing jadi semuanya gak di masukin.
0,Only talk but no action 😂😂😂
0,Nontonnya kecepatan berapa?
1,makasih infonya kwnkwn alexis17 ane dh daftar jg ya semoga amanah
0,​ @Dilann9 gw di jawa tengah blm ada
1,"nggak kecewa hasil 𝐷 𝘌 𝙒 𝐴 𝘋 o 𝑅 𝐴 , !"
0,seleraa lu banggg bang
0,Ini ganteng proper parah si bang demen liat nya looks nya nice
0,Langsung beli Infinix bang 🤭🤭
1,Semoga rezeki yang berasal dari M𝗮𝘯𝐝𝗮𝑙𝗶𝒌𝐚𝟟𝟳 membawa manfaat bagi sesama!
0,​ @sandymartono7029 belajar dulu met😊biar faham dan melek politik😊
0,"Sedih sekali, gak rela dengan kepemimpinan ini"
0,18 menit doank pandji kalah catur ama ahok 😂😂
1,"kerennn contentnya bang , cari situs 𝗦𝗚𝗜𝟴𝟴"
1,sumpah 𝘼𝙇𝙀𝙓𝙄𝙎17 tuh bener-bener ngebantu banget pas butuh duit darurat
0,Da kebeli sempak baru😂😂
0,Request tanya jawab dengan wapress —>
0,Kagak ngejawab apa-apa dah 😭
0, @pisaulipekstikerbatam  emang pinter dengan gak milih prabowo
0,"kalo suara koh ahok kagak serak, udah jadi presiden dia keknya"
1,"maen siang-siang , lgsng big win"
0,👏🏻👏🏻👏🏻👏🏻👏🏻 tepuk tangaaaan 🎉
1,Semua temen arisan gue pada kepo sama penghasilan dari ALEXIS⭐17⭐.
1,"mainnya santai bikin nagih , p͓̽u͓̽l͓̽a͓̽u͓̽w͓̽i͓̽n͓̽ ."
0,​ @mascar007 lahhh mereka kita gaji buat nyari solusi
0,diesel yg parkir di depan apa spesialnya yaa.
1,"gue sih udah ga heran kalo alexis17 , trending tiktok"
0,Pokoknya Hilirisasi
1,"pagi-pagi udah dapet notif wd alexis17 , , mood langsung sebulan"
0,Langsung beli kapal api 🔥
1,mantep banget nih tanjung puting
1,bener-bener merinding dan sangat terharu atas kebesaran◘𝙈𝘼𝙉𝙐𝙏88◘
1,iya bgt yg menang alexis17
1,sukaaa bangettt 𝐒 𝙂ｉ𝟖 𝟖
1,"bermain teman-teman 𝗦𝗚𝗜𝟴𝟴 seru asyik , rezekinya !"
1,"Anjay keren, di 💞𝘼LEXIS-17💞 bisa main slot sambil nge-Corona Renderer."
0,Wowo keliatan bgt kolotnya ketika ga bisa jawab
1,wadidaw kren bgt yak depo 50 doan jd 2jt wwk💫💫
1,"kenal alexis17 , hidup gue colorful ."
1,udah nyobain 𝘼𝙇𝙀𝙓𝙄𝙎17 belom ? recommended pokoknya .
1,gue rela begadang sampe subuh alexis17 .
0,Merinding liat harganya 😂
1,M_A_N_D_A_L_I_K_A_7_7 selalu tampil dengan fitur baru
1,pemain 𝐃oя𝘼 𝟳7-memberikan pengalaman menyenangkan .
1,gw sampe meledak nih alexis17 jd 45jt
0,Keren banget mobil Drift nya bro❤❤
0,insane build😮
1,Emang gak ada yang se-profitable ALEXIS⭐17⭐.
0,nah bener kan.. kurang gede ga sih.. cuma opening doang gede..
1,"jepe kali maen , puas banget"
0,waw waw wawwww🎉
1,"jepey trs tiap hari, cuma di𝗪𝗘𝗧𝗢𝗡𝟴𝟴"
0,"klo cuma baca text mah semua bisa,🤣"
0,dri dulu mah
0,"skakmat ter gokill,,berdaging namun lumer parahhh"
1,Hidup lebih seru di M𝗮𝘯𝐝𝗮𝑙𝗶𝒌𝐚𝟟𝟳 3:15
0,Dan hanya takut sama tuhan. Itu modal utama
1,emang gak se-hits alexis17 sih .
1,bused mewah banget
1,"sumpah , mekswin brusan gates , gacor parah"
1,puas tersendiri habis main p͎u͎l͎a͎u͎w͎i͎n͎ .
1,18:46 itu orang main di ᗩᗷGᗯIᑎ ga jantungan 🤔
0,"BRZiko, sorry. Kali ini anda kalah ganteng😅"
1,gak khawatir tua kalo udah gabung alexis17 .
1,alexis17 gk kalah hki trus maen
0,Peliharaan anis
0,gas beli MIO bang 🤣🤣🤣
0,Uni Lubis deserves Man of the match 😅
0,Cara liat disklikke gimana ya
